VV,crpname_eg,date,geometry,id,lat,lon
-10.39032079968128,rice,20231227,,,23.334825657512805,76.02262963696923
-9.580957529937939,rice,20231227,,,23.372018877241217,76.03018273755517
-12.12488602490735,rice,20231227,,,23.390296467512453,76.04528893872704
-6.787806669076257,rice,20231227,,,23.39659850024453,76.03258599683251
-13.64738081989585,rice,20231227,,,23.405105768708825,76.05112542554345
-10.805035449399579,rice,20231227,,,23.402585153560807,76.07309808179345
-6.800645243882984,rice,20231227,,,23.41046191652838,76.06211175366845
-14.469456048033294,rice,20231227,,,23.39880414085312,76.06348504468407
-12.876059890859462,rice,20231227,,,23.396283405729974,76.05833520337548
-13.056001093663419,rice,20231227,,,23.38556974619292,76.05490197583642
-10.690984719697706,rice,20231227,,,23.39533811768794,76.07103814527001
-12.696434977169869,rice,20231227,,,23.389666247747265,76.07584466382471
-11.567479397719696,rice,20231227,,,23.390926684279297,76.06794824048485
-11.369304061426364,rice,20231227,,,23.381788247721442,76.06314172193017
-19.05383927107602,water,20240108,,,23.455133268995898,75.44204089060945
-21.543342132908897,water,20240108,,,23.45922761656601,75.44787737742585
-20.018047301359942,water,20240108,,,23.45639308177028,75.44856402293367
-20.224581167996035,water,20240108,,,23.45607812970348,75.45337054148835
-20.86995737474291,water,20240108,,,23.455448223316278,75.4447874726407
-18.607644117172843,water,20240108,,,23.454503358101576,75.44959399119539
-18.478305884386415,water,20240108,,,23.493867011896118,75.69163653269929
-17.43941399878682,water,20240108,,,23.49071835186805,75.68854662791414
-19.48608081081803,water,20240108,,,23.490403481728816,75.69060656443757
-18.9417787625065,water,20240108,,,23.48914399365152,75.69129320994539
-4.815571174269136,water,20240108,,,23.48851424510075,75.69094988719148
-14.304988342136575,water,20240108,,,23.453873444202593,75.68305346385164
-17.851276406779032,water,20240108,,,23.45607812970348,75.68339678660554
-11.691668879168054,water,20240108,,,23.453243527299016,75.68339678660554
-12.701824077227421,water,20240108,,,23.383994134944814,75.75518121167626
-13.067315219973993,water,20240108,,,23.386830221700944,75.76616753980126
-8.755405087336836,water,20240108,,,23.386515103948167,75.76067437573876
-10.47466248431273,rice,20240108,,,23.386515103948163,75.8499382917544
-12.003680160572348,rice,20240108,,,23.383048759202662,75.85714806958642
-7.845883222175583,rice,20240108,,,23.38746045495797,75.84753503247704
-9.346681080091589,rice,20240108,,,23.381788247721442,75.84822167798485
-11.933080987390618,rice,20240108,,,23.38462438169242,75.85165490552392
0.26460918832233915,rice,20240108,,,23.38367901044685,75.86264123364892
-10.950728151039108,rice,20240108,,,23.38367901044685,75.85440148755517
-10.31279713588763,rice,20240108,,,23.393447521361814,75.86058129712548
-12.111653077819376,rice,20240108,,,23.394392822898475,75.8564614240786
-12.41250493893492,rice,20240108,,,23.394077723135936,75.85955132886376
-8.11567800312227,rice,20240108,,,23.39596831046568,75.85268487378563
-10.248874422513527,rice,20240108,,,23.392502213078146,75.85714806958642
-14.811709857138144,rice,20240108,,,23.392502213078146,75.8671044294497
10.091180613620153,rice,20240108,,,23.38399413494481,75.86264123364892
-8.443891492070364,rice,20240108,,,23.401009744721602,76.01095666333642
-15.44817674740604,rice,20240108,,,23.40132482798917,76.04116906568017
-3.606641430774389,rice,20240108,,,23.382418504960846,76.02949609204735
-9.316236630641187,rice,20240108,,,23.38430925869332,75.96357812329735
-10.382730186208814,rice,20240108,,,23.3877755704622,76.01988305493798
-7.867450715873842,rice,20240108,,,23.40227007329273,75.99482049390282
-12.795226141548984,rice,20240108,,,23.363824656555302,75.99859704419579
-9.021051596961623,rice,20240108,,,23.374855220265367,76.00649346753563
-9.05610712216278,rice,20240108,,,23.382733632456468,75.98726739331688
-12.819835526621864,rice,20240108,,,23.389666247747265,76.08614434644188
-11.921954170330222,rice,20240108,,,23.412037212869425,76.09575738355126
-13.20684279012621,rice,20240108,,,23.4038454671342,76.07550134107079
-12.299237764997457,rice,20240108,,,23.415187749291274,76.07206811353173
-11.617449214576785,rice,20240108,,,23.41298238167262,76.05455865308251
-8.195783924268703,rice,20240108,,,23.39596831046568,76.05318536206688
-7.927899879237659,rice,20240108,,,23.402585153560803,76.05902184888329
-8.67394631700003,rice,20240108,,,23.37485522026537,76.08339776441063
-14.707987053908543,rice,20240108,,,23.365085338848264,76.06108178540673
-16.36595944396306,rice,20240108,,,23.380212591508926,76.05043878003563
-11.73299930451316,rice,20240108,,,23.36130325602084,76.10502709790673
-13.111275836130897,rice,20240108,,,23.355629929587426,76.0487221662661
-6.9378613695208085,rice,20240108,,,23.334825657512805,76.02262963696923
-12.259030041271723,rice,20240108,,,23.372018877241217,76.03018273755517
-12.4988133887174,rice,20240108,,,23.390296467512453,76.04528893872704
-7.59549409884758,rice,20240108,,,23.39659850024453,76.03258599683251
-10.14376457740015,rice,20240108,,,23.405105768708825,76.05112542554345
-10.086259420079466,rice,20240108,,,23.402585153560807,76.07309808179345
-9.634690150260536,rice,20240108,,,23.41046191652838,76.06211175366845
-7.299812416385234,rice,20240108,,,23.39880414085312,76.06348504468407
-12.627322748499479,rice,20240108,,,23.396283405729974,76.05833520337548
-9.065881858541854,rice,20240108,,,23.38556974619292,76.05490197583642
-11.176458342228255,rice,20240108,,,23.39533811768794,76.07103814527001
-14.017313813660781,rice,20240108,,,23.389666247747265,76.07584466382471
-12.746211101579306,rice,20240108,,,23.390926684279297,76.06794824048485
-11.065573055574982,rice,20240108,,,23.381788247721442,76.06314172193017
-16.65422742526303,water,20240120,,,23.455133268995898,75.44204089060945
-30.29079166343547,water,20240120,,,23.45922761656601,75.44787737742585
-21.57421363619523,water,20240120,,,23.45639308177028,75.44856402293367
-22.594739384163525,water,20240120,,,23.45607812970348,75.45337054148835
-22.218792505599172,water,20240120,,,23.455448223316278,75.4447874726407
-19.410141785861857,water,20240120,,,23.454503358101576,75.44959399119539
-19.132061548750762,water,20240120,,,23.493867011896118,75.69163653269929
-24.198079422163254,water,20240120,,,23.49071835186805,75.68854662791414
-22.80615236787428,water,20240120,,,23.490403481728816,75.69060656443757
-20.74068253771689,water,20240120,,,23.48914399365152,75.69129320994539
-6.754767340775102,water,20240120,,,23.48851424510075,75.69094988719148
-11.617328061904427,water,20240120,,,23.453873444202593,75.68305346385164
-20.018048519817725,water,20240120,,,23.45607812970348,75.68339678660554
